Barcode,Cluster
695198_1,Neurons_1_3
849903_1,Progenitors_1
800645_1,Neurons_2
6957_1,Neurons_2
526750_1,Immune_cells_1
280996_1,Cnidocytes_1
494720_1,Immune_cells_1
608406_1,Neurons_2
222353_1,Immune_cells_1
407971_1,Gastrodermis_2
818631_1,Progenitors_1
452261_1,Neurons_1_3
407093_1,Cnidocytes_1
270961_1,Neurons_2
351066_1,Immune_cells_1
42053_1,Digestive_filaments
503247_1,Progenitors_2
342983_1,Gastrodermis_2
19341_1,Gastrodermis_2
306966_1,Progenitors_2
71458_1,Gland_cells
115087_1,Alga_hosting_cells_1
460420_1,Cnidocytes_3
250147_1,Neurons_1_2
801269_1,Cnidocytes_1
69554_1,Immune_cells_3
27466_1,Cnidocytes_2
511384_1,Neurons_1_3
176416_1,Neurons_2
845302_1,Neurons_1_2
802025_1,Neurons_1_2
439497_1,Neurons_1_3
510256_1,Gastrodermis_2
217425_1,Progenitors_1
271877_1,Cnidocytes_2
458552_1,Gastrodermis_2
420504_1,Progenitors_1
662418_1,Cnidocytes_2
764023_1,Neurons_1_1
571454_1,Progenitors_1
143868_1,Progenitors_2
691248_1,Neurons_2
410580_1,Alga_hosting_cells_1
223046_1,Cnidocytes_1
328695_1,Alga_hosting_cells_1
151814_1,Cnidocytes_2
401135_1,Cnidocytes_2
475187_1,Cnidocytes_1
11246_1,Neurons_1_3
9520_1,Cnidocytes_2
171358_1,Gastrodermis_1
164734_1,Immune_cells_1
128141_1,Neurons_1_3
668863_1,Gastrodermis_2
228275_1,Neurons_2
150082_1,Neurons_2
667368_1,Alga_hosting_cells_1
163437_1,Cnidocytes_1
258816_1,Cnidocytes_3
411549_1,Cnidocytes_1
704687_1,Cnidocytes_1
358091_1,Progenitors_1
250287_1,Neurons_1_2
514532_1,Neurons_1_2
326315_1,Neurons_1_1
168842_1,Neurons_1_2
790419_1,Neurons_1_3
506551_1,Muscle_cells
726687_1,Neurons_1_1
323278_1,Calicoblasts
20153_1,Immune_cells_2
260968_1,Immune_cells_1
201484_1,Neurons_2
130709_1,Digestive_filaments
357647_1,Gastrodermis_2
124111_1,Progenitors_1
165259_1,Neurons_1_2
160018_1,Gland_cells
416904_1,Neurons_2
804414_1,Gastrodermis_2
860243_1,Cnidocytes_3
144421_1,Neurons_1_1
236455_1,Digestive_filaments
127871_1,Cnidocytes_1
91842_1,Neurons_2
535200_1,Immune_cells_1
589969_1,Cnidocytes_1
12233_1,Neurons_1_1
330146_1,Digestive_filaments
505265_1,Cnidocytes_1
748200_1,Neurons_2
413672_1,Gastrodermis_2
273401_1,Cnidocytes_2
812823_1,Cnidocytes_2
793957_1,Cnidocytes_1
29451_1,Gastrodermis_2
34215_1,Gastrodermis_2
588705_1,Cnidocytes_3
11094_1,Gastrodermis_2
701022_1,Neurons_2
83053_1,Neurons_1_3
688437_1,Cnidocytes_2
430861_1,Neurons_1_1
725800_1,Digestive_filaments
847218_1,Neurons_2
389420_1,Cnidocytes_2
101197_1,Neurons_1_2
454392_1,Progenitors_1
538839_1,Neurons_1_1
682994_1,Gastrodermis_2
557222_1,Cnidocytes_1
62263_1,Cnidocytes_2
619421_1,Neurons_1_1
522920_1,Gland_cells
875339_1,Gland_cells
7634_1,Neurons_2
793035_1,Cnidocytes_1
25033_1,Neurons_1_3
438127_1,Immune_cells_2
652347_1,Gastrodermis_1
736491_1,Neurons_1_3
859726_1,Neurons_1_3
444058_1,Cnidocytes_2
595054_1,Neurons_1_2
319442_1,Neurons_1_1
109156_1,Neurons_1_2
494451_1,Cnidocytes_3
538464_1,Digestive_filaments
40159_1,Digestive_filaments
11486_1,Muscle_cells
481246_1,Immune_cells_1
779390_1,Neurons_1_3
223404_1,Neurons_2
612685_1,Neurons_2
84160_1,Epidermis
148629_1,Immune_cells_2
715367_1,Calicoblasts
604466_1,Progenitors_2
803938_1,Digestive_filaments
705591_1,Immune_cells_1
676066_1,Neurons_1_2
734266_1,Gastrodermis_2
712972_1,Immune_cells_1
201644_1,Neurons_1_1
432277_1,Neurons_2
320053_1,Immune_cells_2
293644_1,Gastrodermis_2
384452_1,Alga_hosting_cells_1
338267_1,Neurons_1_3
471231_1,Cnidocytes_2
51311_1,Neurons_1_1
609603_1,Neurons_1_1
290614_1,Gastrodermis_2
155690_1,Progenitors_1
724556_1,Gastrodermis_2
715819_1,Gland_cells
806266_1,Cnidocytes_3
92944_1,Neurons_2
200372_1,Neurons_2
822155_1,Neurons_2
821337_1,Cnidocytes_3
260378_1,Neurons_1_1
826248_1,Neurons_1_2
38435_1,Neurons_1_1
442827_1,Digestive_filaments
455970_1,Immune_cells_1
569201_1,Gastrodermis_2
332576_1,Cnidocytes_2
215217_1,Cnidocytes_1
745872_1,Alga_hosting_cells_1
72686_1,Immune_cells_1
664389_1,Digestive_filaments
348505_1,Cnidocytes_1
705777_1,Neurons_1_2
793082_1,Neurons_2
639057_1,Immune_cells_1
642593_1,Cnidocytes_2
700667_1,Immune_cells_1
841783_1,Cnidocytes_3
630061_1,Cnidocytes_2
142996_1,Immune_cells_1
166853_1,Digestive_filaments
803722_1,Immune_cells_1
502871_1,Neurons_1_3
745005_1,Neurons_2
289041_1,Progenitors_1
806195_1,Neurons_2
150976_1,Digestive_filaments
442526_1,Neurons_1_1
437415_1,Progenitors_1
639668_1,Gastrodermis_2
549826_1,Neurons_1_3
269455_1,Progenitors_1
557375_1,Cnidocytes_2
438483_1,Neurons_2
769952_1,Neurons_2
400990_1,Cnidocytes_3
400837_1,Neurons_2
96620_1,Digestive_filaments
804930_1,Neurons_2
789560_1,Gastrodermis_3
189834_1,Alga_hosting_cells_1
158725_1,Neurons_1_1
156574_1,Cnidocytes_3
516828_1,Calicoblasts
623657_1,Neurons_1_1
479856_1,Neurons_2
107092_1,Calicoblasts
372525_1,Cnidocytes_3
350171_1,Gland_cells
102648_1,Gastrodermis_2
500633_1,Immune_cells_2
429109_1,Cnidocytes_1
133032_1,Neurons_2
755262_1,Digestive_filaments
7523_1,Neurons_1_1
186497_1,Neurons_2
655752_1,Cnidocytes_3
782268_1,Cnidocytes_3
828221_1,Cnidocytes_3
558732_1,Neurons_1_2
729945_1,Neurons_1_2
430207_1,Digestive_filaments
658674_1,Neurons_2
256883_1,Cnidocytes_1
260864_1,Gastrodermis_2
718208_1,Gastrodermis_2
36691_1,Neurons_1_3
650429_1,Gastrodermis_2
344483_1,Cnidocytes_1
105742_1,Immune_cells_1
341754_1,Digestive_filaments
707115_1,Gastrodermis_2
362035_1,Gastrodermis_2
770786_1,Neurons_1_2
133419_1,Neurons_2
181204_1,Gastrodermis_2
31386_1,Alga_hosting_cells_1
560463_1,Immune_cells_1
337891_1,Gastrodermis_2
394427_1,Immune_cells_1
135614_1,Cnidocytes_2
633263_1,Gastrodermis_2
638667_1,Neurons_1_2
303037_1,Neurons_2
752072_1,Gastrodermis_2
646629_1,Cnidocytes_3
676757_1,Progenitors_2
332774_1,Immune_cells_1
379498_1,Cnidocytes_1
260649_1,Immune_cells_1
877948_1,Immune_cells_1
113566_1,Gastrodermis_2
160807_1,Cnidocytes_1
31234_1,Progenitors_2
99187_1,Immune_cells_1
367159_1,Cnidocytes_1
403180_1,Gastrodermis_3
151866_1,Gland_cells
710691_1,Neurons_2
865136_1,Neurons_1_2
145009_1,Neurons_2
247852_1,Calicoblasts
831050_1,Neurons_2
71454_1,Digestive_filaments
660713_1,Gastrodermis_2
387013_1,Progenitors_2
459878_1,Neurons_1_2
211990_1,Neurons_1_2
298191_1,Cnidocytes_3
92958_1,Immune_cells_1
160512_1,Immune_cells_1
202034_1,Neurons_2
348160_1,Neurons_1_2
270990_1,Neurons_2
422045_1,Neurons_2
346379_1,Neurons_1_3
403701_1,Gastrodermis_2
845165_1,Neurons_2
3520_1,Neurons_1_2
450927_1,Cnidocytes_3
605406_1,Neurons_2
370722_1,Digestive_filaments
327495_1,Cnidocytes_3
850684_1,Neurons_2
180463_1,Neurons_2
616808_1,Neurons_1_1
533532_1,Gland_cells
615672_1,Gastrodermis_2
582570_1,Gastrodermis_2
386554_1,Gastrodermis_2
674497_1,Neurons_1_1
637574_1,Neurons_2
57599_1,Neurons_1_2
786842_1,Neurons_2
13535_1,Alga_hosting_cells_1
615543_1,Neurons_2
866492_1,Progenitors_1
670486_1,Progenitors_1
152329_1,Neurons_1_1
66759_1,Neurons_2
500636_1,Neurons_1_3
725037_1,Neurons_2
781419_1,Digestive_filaments
385306_1,Progenitors_2
663868_1,Neurons_2
760765_1,Gastrodermis_2
701967_1,Neurons_2
788930_1,Neurons_1_1
876295_1,Digestive_filaments
63445_1,Gland_cells
878343_1,Neurons_1_3
301953_1,Cnidocytes_2
417216_1,Gastrodermis_2
522905_1,Cnidocytes_2
106508_1,Neurons_1_1
787236_1,Neurons_1_1
296905_1,Neurons_2
208857_1,Neurons_1_1
584093_1,Immune_cells_1
583231_1,Immune_cells_1
47075_1,Neurons_1_3
176314_1,Digestive_filaments
684719_1,Neurons_2
265553_1,Muscle_cells
802486_1,Cnidocytes_1
647022_1,Gastrodermis_2
393269_1,Digestive_filaments
522077_1,Gastrodermis_2
530916_1,Neurons_1_3
409770_1,Neurons_1_1
854219_1,Progenitors_2
351024_1,Calicoblasts
404677_1,Digestive_filaments
810837_1,Neurons_1_2
716394_1,Neurons_2
157182_1,Cnidocytes_1
7831_1,Neurons_2
373641_1,Neurons_1_3
323588_1,Immune_cells_1
552440_1,Progenitors_2
199023_1,Neurons_1_2
550863_1,Progenitors_2
819829_1,Digestive_filaments
807994_1,Neurons_1_2
137857_1,Neurons_1_1
592145_1,Neurons_2
670768_1,Immune_cells_1
136122_1,Gland_cells
72723_1,Neurons_2
461349_1,Neurons_2
322381_1,Neurons_2
489138_1,Immune_cells_1
838052_1,Neurons_2
694776_1,Gastrodermis_2
239395_1,Progenitors_2
758036_1,Neurons_1_1
738767_1,Neurons_2
265570_1,Muscle_cells
101596_1,Neurons_1_1
410557_1,Cnidocytes_2
564299_1,Digestive_filaments
801861_1,Cnidocytes_3
559232_1,Neurons_2
147182_1,Immune_cells_1
532566_1,Neurons_2
307349_1,Gastrodermis_2
722561_1,Digestive_filaments
270223_1,Cnidocytes_1
244666_1,Gastrodermis_2
42649_1,Neurons_1_1
223764_1,Neurons_2
750301_1,Neurons_2
170683_1,Gland_cells
384053_1,Neurons_2
415303_1,Cnidocytes_2
252048_1,Neurons_2
122743_1,Neurons_1_1
813109_1,Neurons_2
783840_1,Immune_cells_2
878093_1,Cnidocytes_1
421486_1,Cnidocytes_1
582498_1,Neurons_2
324321_1,Neurons_2
716442_1,Gastrodermis_2
715659_1,Neurons_1_1
344776_1,Digestive_filaments
164357_1,Immune_cells_1
19209_1,Neurons_1_1
145282_1,Neurons_1_1
542088_1,Neurons_1_1
528316_1,Cnidocytes_1
592283_1,Immune_cells_1
654253_1,Neurons_1_1
614733_1,Gland_cells
109000_1,Neurons_1_3
680275_1,Neurons_2
67686_1,Immune_cells_1
9897_1,Alga_hosting_cells_1
3665_1,Neurons_1_3
76606_1,Neurons_1_1
764066_1,Alga_hosting_cells_1
485048_1,Neurons_2
442155_1,Neurons_2
203228_1,Gastrodermis_1
671754_1,Gland_cells
178287_1,Alga_hosting_cells_1
571713_1,Immune_cells_1
169541_1,Digestive_filaments
661845_1,Digestive_filaments
145744_1,Alga_hosting_cells_1
10987_1,Neurons_2
136102_1,Alga_hosting_cells_1
854840_1,Immune_cells_1
262480_1,Neurons_1_2
111088_1,Neurons_1_2
428272_1,Progenitors_2
801776_1,Immune_cells_1
237763_1,Alga_hosting_cells_1
805913_1,Cnidocytes_1
529871_1,Calicoblasts
709495_1,Immune_cells_1
305084_1,Gastrodermis_2
46244_1,Gastrodermis_2
650878_1,Digestive_filaments
4267_1,Muscle_cells
352146_1,Gastrodermis_2
9704_1,Neurons_2
846345_1,Neurons_2
24405_1,Muscle_cells
253248_1,Digestive_filaments
610536_1,Gastrodermis_2
852257_1,Neurons_1_1
332209_1,Immune_cells_1
747390_1,Neurons_1_2
649288_1,Neurons_1_1
221406_1,Immune_cells_2
126055_1,Immune_cells_1
811731_1,Neurons_1_2
551541_1,Neurons_1_3
284696_1,Neurons_1_1
733499_1,Cnidocytes_1
286339_1,Immune_cells_1
866850_1,Gastrodermis_3
633887_1,Immune_cells_1
555085_1,Neurons_1_1
835195_1,Gland_cells
632106_1,Immune_cells_1
438583_1,Neurons_2
243525_1,Cnidocytes_3
291755_1,Gastrodermis_2
301053_1,Alga_hosting_cells_2
326593_1,Alga_hosting_cells_1
550151_1,Immune_cells_1
571356_1,Immune_cells_1
39973_1,Alga_hosting_cells_1
239718_1,Immune_cells_2
469754_1,Gastrodermis_2
61644_1,Digestive_filaments
877584_1,Neurons_1_3
207743_1,Calicoblasts
106843_1,Progenitors_2
873517_1,Calicoblasts
619478_1,Neurons_1_2
76824_1,Cnidocytes_2
282470_1,Neurons_1_1
70197_1,Neurons_2
186030_1,Gastrodermis_2
558794_1,Alga_hosting_cells_1
356708_1,Alga_hosting_cells_1
210576_1,Neurons_1_2
721648_1,Neurons_1_1
611247_1,Calicoblasts
67230_1,Immune_cells_2
859581_1,Gland_cells
85712_1,Immune_cells_1
371294_1,Gland_cells
495487_1,Neurons_1_2
184751_1,Immune_cells_1
13678_1,Neurons_1_2
737359_1,Alga_hosting_cells_1
744073_1,Digestive_filaments
32151_1,Digestive_filaments
453938_1,Neurons_2
316775_1,Gland_cells
326669_1,Neurons_2
244457_1,Gastrodermis_2
362912_1,Neurons_1_1
883818_1,Neurons_1_3
525360_1,Neurons_1_3
380681_1,Neurons_1_3
22994_1,Neurons_2
581920_1,Digestive_filaments
443479_1,Alga_hosting_cells_1
479858_1,Digestive_filaments
612498_1,Immune_cells_1
106600_1,Digestive_filaments
355424_1,Immune_cells_2
396851_1,Gastrodermis_2
178330_1,Progenitors_2
6211_1,Neurons_1_1
309687_1,Cnidocytes_2
377334_1,Alga_hosting_cells_1
415348_1,Digestive_filaments
287775_1,Immune_cells_3
71832_1,Neurons_2
181895_1,Gastrodermis_2
83391_1,Progenitors_2
334565_1,Neurons_1_1
664472_1,Neurons_1_3
853818_1,Neurons_1_1
792989_1,Cnidocytes_1
43150_1,Neurons_2
272094_1,Gastrodermis_2
513884_1,Immune_cells_1
35192_1,Neurons_1_3
665284_1,Neurons_1_1
391149_1,Alga_hosting_cells_1
300007_1,Gland_cells
110748_1,Cnidocytes_2
290618_1,Neurons_1_1
14583_1,Alga_hosting_cells_1
90178_1,Neurons_2
856010_1,Cnidocytes_2
440731_1,Neurons_2
185584_1,Neurons_1_1
332198_1,Neurons_2
661362_1,Cnidocytes_2
839244_1,Neurons_2
708938_1,Cnidocytes_1
742417_1,Muscle_cells
161265_1,Neurons_2
17069_1,Progenitors_2
283660_1,Neurons_1_1
575574_1,Neurons_2
315718_1,Immune_cells_1
698341_1,Gastrodermis_2
310091_1,Neurons_2
809067_1,Neurons_2
358115_1,Immune_cells_1
333052_1,Neurons_1_1
80998_1,Neurons_2
431165_1,Cnidocytes_3
454460_1,Digestive_filaments
365009_1,Digestive_filaments
627117_1,Epidermis
484441_1,Cnidocytes_2
51757_1,Immune_cells_1
342726_1,Progenitors_2
390248_1,Neurons_1_3
520898_1,Neurons_1_1
56085_1,Immune_cells_1
206066_1,Neurons_2
267605_1,Calicoblasts
723487_1,Digestive_filaments
222867_1,Digestive_filaments
222033_1,Neurons_1_1
115563_1,Calicoblasts
34346_1,Neurons_1_1
766431_1,Alga_hosting_cells_2
502337_1,Neurons_1_1
663146_1,Calicoblasts
126584_1,Cnidocytes_2
250702_1,Neurons_1_1
545070_1,Neurons_2
346724_1,Neurons_1_1
125113_1,Progenitors_1
774341_1,Neurons_1_3
808378_1,Gastrodermis_2
111205_1,Cnidocytes_1
353851_1,Gastrodermis_2
867967_1,Neurons_1_1
614828_1,Neurons_1_1
693383_1,Immune_cells_2
227121_1,Immune_cells_1
769573_1,Neurons_1_1
467650_1,Calicoblasts
699404_1,Neurons_2
77995_1,Neurons_1_1
382936_1,Digestive_filaments
838514_1,Neurons_1_1
311005_1,Neurons_1_1
391791_1,Immune_cells_1
572281_1,Neurons_2
166352_1,Neurons_1_1
705213_1,Neurons_1_3
837500_1,Digestive_filaments
303490_1,Cnidocytes_2
403721_1,Neurons_1_3
692446_1,Neurons_1_1
712347_1,Neurons_2
36089_1,Calicoblasts
240015_1,Gastrodermis_2
325244_1,Immune_cells_1
590011_1,Progenitors_1
813367_1,Neurons_1_1
523736_1,Neurons_1_1
112790_1,Neurons_1_1
392512_1,Gastrodermis_2
83087_1,Gastrodermis_1
642044_1,Cnidocytes_2
296089_1,Gastrodermis_2
433241_1,Digestive_filaments
845864_1,Neurons_1_1
678741_1,Immune_cells_1
549653_1,Neurons_2
252897_1,Cnidocytes_2
267441_1,Gastrodermis_2
388508_1,Alga_hosting_cells_1
47877_1,Neurons_2
664534_1,Calicoblasts
235966_1,Gastrodermis_3
320112_1,Digestive_filaments
103527_1,Immune_cells_3
447539_1,Neurons_1_1
179774_1,Progenitors_1
494882_1,Calicoblasts
640405_1,Neurons_1_1
783731_1,Gastrodermis_2
39162_1,Neurons_1_1
302173_1,Neurons_2
142308_1,Cnidocytes_2
729299_1,Neurons_1_1
374737_1,Digestive_filaments
212243_1,Neurons_1_2
410802_1,Cnidocytes_3
825060_1,Gastrodermis_1
739951_1,Neurons_1_1
572098_1,Neurons_2
623131_1,Cnidocytes_3
442263_1,Cnidocytes_2
589701_1,Cnidocytes_3
128114_1,Neurons_1_1
24532_1,Digestive_filaments
332705_1,Immune_cells_1
242634_1,Neurons_1_2
485679_1,Gastrodermis_1
841499_1,Neurons_1_3
723677_1,Gastrodermis_2
297624_1,Neurons_1_3
810930_1,Muscle_cells
133420_1,Cnidocytes_1
460926_1,Cnidocytes_3
381066_1,Digestive_filaments
751402_1,Gastrodermis_2
281903_1,Neurons_1_2
505160_1,Cnidocytes_1
226943_1,Neurons_1_1
431618_1,Digestive_filaments
428858_1,Epidermis
743427_1,Neurons_1_3
416282_1,Cnidocytes_1
317227_1,Muscle_cells
291282_1,Immune_cells_2
735814_1,Immune_cells_1
39581_1,Gastrodermis_2
2231_1,Digestive_filaments
281859_1,Gland_cells
732613_1,Immune_cells_1
14800_1,Gastrodermis_2
64954_1,Neurons_2
269482_1,Neurons_1_2
856917_1,Gland_cells
645643_1,Cnidocytes_2
770279_1,Neurons_1_3
7619_1,Calicoblasts
104164_1,Cnidocytes_3
871142_1,Gland_cells
731457_1,Immune_cells_1
102192_1,Immune_cells_1
378481_1,Cnidocytes_2
397162_1,Cnidocytes_2
90485_1,Neurons_1_1
452409_1,Gastrodermis_2
456372_1,Gland_cells
40859_1,Immune_cells_1
479975_1,Neurons_1_2
506710_1,Immune_cells_3
651041_1,Neurons_1_1
47077_1,Cnidocytes_2
717883_1,Alga_hosting_cells_1
531515_1,Digestive_filaments
428856_1,Neurons_2
340969_1,Immune_cells_1
638787_1,Gastrodermis_2
789634_1,Gastrodermis_2
350784_1,Neurons_1_1
554977_1,Cnidocytes_3
26493_1,Cnidocytes_2
858069_1,Gland_cells
870763_1,Neurons_1_1
392351_1,Cnidocytes_1
334562_1,Digestive_filaments
363776_1,Cnidocytes_1
116352_1,Neurons_1_3
749912_1,Alga_hosting_cells_1
525032_1,Neurons_2
551199_1,Digestive_filaments
651248_1,Cnidocytes_3
217497_1,Neurons_1_1
856118_1,Neurons_2
267681_1,Cnidocytes_2
312417_1,Gastrodermis_2
264434_1,Neurons_1_1
260184_1,Neurons_1_1
85004_1,Neurons_1_1
739803_1,Neurons_1_2
69324_1,Alga_hosting_cells_2
761372_1,Calicoblasts
503576_1,Neurons_1_1
564249_1,Calicoblasts
835969_1,Gastrodermis_2
762419_1,Neurons_2
135970_1,Alga_hosting_cells_1
624520_1,Cnidocytes_2
615792_1,Neurons_1_1
809203_1,Neurons_2
839312_1,Calicoblasts
846480_1,Neurons_1_1
664696_1,Cnidocytes_1
290035_1,Calicoblasts
660956_1,Digestive_filaments
171156_1,Neurons_2
242633_1,Neurons_2
795285_1,Cnidocytes_2
510065_1,Gastrodermis_3
413078_1,Neurons_1_1
483411_1,Neurons_2
525382_1,Cnidocytes_2
235747_1,Cnidocytes_1
727686_1,Neurons_1_3
705270_1,Gland_cells
363820_1,Calicoblasts
406986_1,Cnidocytes_2
50801_1,Neurons_1_1
255971_1,Neurons_1_2
547932_1,Neurons_1_1
81223_1,Neurons_1_1
88499_1,Neurons_1_3
25063_1,Gastrodermis_3
521984_1,D.filaments_Alga_hosting_cells
729392_1,Neurons_1_1
415492_1,Immune_cells_1
384965_1,Neurons_2
413307_1,Progenitors_2
414631_1,Cnidocytes_1
758649_1,D.filaments_Alga_hosting_cells
731935_1,Neurons_1_1
455309_1,Neurons_2
243130_1,Neurons_2
468958_1,Neurons_2
775160_1,Cnidocytes_1
235553_1,Neurons_2
595632_1,Cnidocytes_2
686806_1,Neurons_2
788171_1,Neurons_1_2
74495_1,Neurons_2
38991_1,Progenitors_1
781138_1,Immune_cells_1
782800_1,Neurons_1_1
836861_1,Neurons_1_1
753108_1,Neurons_1_3
604048_1,Neurons_2
504371_1,Neurons_1_1
724253_1,Neurons_1_1
53518_1,Neurons_2
872803_1,Neurons_2
687350_1,Neurons_1_1
136720_1,Immune_cells_1
755012_1,Neurons_1_1
711832_1,Neurons_1_1
557047_1,Neurons_1_1
318194_1,Immune_cells_2
475364_1,Immune_cells_1
522850_1,Neurons_1_3
791168_1,Gastrodermis_2
839096_1,Alga_hosting_cells_2
719347_1,Neurons_1_2
456226_1,Cnidocytes_3
501065_1,Alga_hosting_cells_1
550681_1,Neurons_1_1
320995_1,Cnidocytes_1
776427_1,Neurons_1_1
160867_1,Gastrodermis_3
6680_1,Immune_cells_1
768477_1,Neurons_2
847312_1,Neurons_1_1
99353_1,Immune_cells_1
509989_1,Immune_cells_1
659797_1,Neurons_1_1
734835_1,Neurons_1_3
486257_1,Neurons_2
821296_1,Neurons_2
357924_1,Neurons_2
817669_1,Neurons_2
753118_1,Neurons_2
677240_1,Neurons_2
792844_1,Epidermis
433734_1,Digestive_filaments
812780_1,Calicoblasts
217512_1,Calicoblasts
392559_1,Immune_cells_1
281167_1,Gastrodermis_2
204090_1,Neurons_2
106008_1,Neurons_2
576009_1,Cnidocytes_1
706293_1,Immune_cells_2
529730_1,Digestive_filaments
444436_1,Neurons_1_2
446522_1,Alga_hosting_cells_1
124063_1,Neurons_1_1
733241_1,Neurons_1_1
86305_1,Gastrodermis_2
172925_1,Neurons_1_1
510592_1,Neurons_1_1
428971_1,Neurons_1_1
87701_1,Neurons_2
539808_1,Neurons_1_1
501960_1,Neurons_1_1
594107_1,Digestive_filaments
75198_1,Muscle_cells
604380_1,Neurons_2
78337_1,Neurons_1_1
493544_1,Cnidocytes_3
736670_1,Neurons_1_1
390160_1,Neurons_1_1
504834_1,Calicoblasts
156685_1,Neurons_2
587558_1,Gastrodermis_2
428753_1,Calicoblasts
151246_1,Calicoblasts
823705_1,Immune_cells_1
281011_1,Progenitors_1
413205_1,Neurons_1_1
678938_1,Neurons_1_1
721245_1,Neurons_1_3
417244_1,Neurons_2
662827_1,Immune_cells_1
160847_1,Neurons_1_1
617181_1,Muscle_cells
701509_1,Immune_cells_1
678537_1,Gastrodermis_2
462052_1,Neurons_2
418755_1,Gastrodermis_2
330655_1,Cnidocytes_2
369891_1,Neurons_1_1
605347_1,Gastrodermis_2
679353_1,Immune_cells_3
739822_1,Neurons_2
113927_1,Neurons_2
752284_1,Neurons_1_1
415737_1,Neurons_2
443978_1,Gastrodermis_2
588268_1,Immune_cells_2
211988_1,Gastrodermis_2
201300_1,Neurons_2
170463_1,Digestive_filaments
127344_1,Progenitors_1
511388_1,Digestive_filaments
692776_1,Neurons_1_3
605244_1,Neurons_1_1
598611_1,Cnidocytes_3
245524_1,Neurons_1_2
750102_1,Alga_hosting_cells_1
439112_1,Neurons_1_2
172553_1,Neurons_1_1
568572_1,Digestive_filaments
519571_1,Neurons_2
379118_1,Neurons_2
139843_1,Alga_hosting_cells_2
360720_1,Alga_hosting_cells_2
569248_1,Cnidocytes_1
471533_1,Neurons_1_1
236998_1,Gastrodermis_3
472587_1,Neurons_1_1
729935_1,Neurons_2
673983_1,Neurons_1_1
455696_1,Neurons_1_1
181023_1,Gastrodermis_2
733110_1,Neurons_2
578029_1,Alga_hosting_cells_1
463966_1,Neurons_1_1
312311_1,Immune_cells_2
27514_1,Cnidocytes_1
208940_1,Neurons_2
165323_1,Muscle_cells
555667_1,Neurons_2
590449_1,Cnidocytes_2
423458_1,Neurons_2
881648_1,Immune_cells_1
587734_1,Neurons_2
409762_1,Gland_cells
584580_1,Immune_cells_2
291799_1,Neurons_1_2
446079_1,Progenitors_2
235000_1,Neurons_1_1
397858_1,Cnidocytes_2
197001_1,Immune_cells_1
775802_1,Neurons_1_1
64061_1,Immune_cells_2
876160_1,Gastrodermis_2
802420_1,Gastrodermis_2
144876_1,Neurons_2
654443_1,Neurons_2
738753_1,Neurons_1_1
748919_1,Digestive_filaments
733478_1,Cnidocytes_3
560902_1,Neurons_1_1
60303_1,Neurons_2
793918_1,Progenitors_1
701499_1,Gastrodermis_2
561824_1,Neurons_2
853805_1,Neurons_2
455384_1,Digestive_filaments
453971_1,Progenitors_1
411799_1,Neurons_2
640218_1,Gastrodermis_2
866164_1,Alga_hosting_cells_1
724905_1,Gastrodermis_2
404019_1,Progenitors_2
367273_1,Neurons_1_3
102299_1,Gastrodermis_2
294806_1,D.filaments_Alga_hosting_cells
283473_1,Immune_cells_1
722940_1,Cnidocytes_1
829384_1,Neurons_2
624587_1,Neurons_1_1
680981_1,Neurons_2
44751_1,Neurons_2
613168_1,Neurons_1_1
806391_1,Alga_hosting_cells_1
749495_1,Neurons_1_1
517872_1,Neurons_1_1
16533_1,Cnidocytes_3
452581_1,Neurons_1_1
47753_1,Neurons_1_1
195450_1,Neurons_1_1
133082_1,Calicoblasts
57500_1,Gastrodermis_2
336324_1,Muscle_cells
266499_1,Alga_hosting_cells_1
513750_1,Neurons_1_1
246118_1,Neurons_1_1
288058_1,Neurons_1_2
195965_1,Neurons_1_1
269686_1,Neurons_1_1
78872_1,Neurons_1_1
272226_1,Immune_cells_1
577834_1,Gastrodermis_2
658529_1,Neurons_1_1
352949_1,Gastrodermis_2
789348_1,Immune_cells_2
166135_1,Gastrodermis_2
353474_1,Progenitors_2
692533_1,Neurons_1_3
857529_1,Neurons_2
727093_1,Neurons_1_3
87054_1,Calicoblasts
215101_1,Neurons_2
518319_1,Digestive_filaments
313851_1,Cnidocytes_1
831095_1,Immune_cells_1
501640_1,Neurons_1_1
693158_1,Digestive_filaments
731690_1,Calicoblasts
633452_1,Neurons_2
48736_1,Alga_hosting_cells_1
867353_1,Immune_cells_1
581621_1,Cnidocytes_2
418214_1,Immune_cells_1
566847_1,Calicoblasts
299338_1,Alga_hosting_cells_1
580437_1,Neurons_1_1
626364_1,Neurons_1_1
803583_1,Immune_cells_1
207019_1,Gland_cells
169063_1,Immune_cells_2
306472_1,Immune_cells_1
732980_1,Neurons_2
489709_1,Alga_hosting_cells_1
449278_1,Neurons_1_2
81239_1,Immune_cells_1
511087_1,Alga_hosting_cells_1
484382_1,Gland_cells
45543_1,Neurons_1_1
325068_1,Neurons_1_3
306785_1,Neurons_2
376778_1,Calicoblasts
80357_1,Neurons_1_1
303983_1,Gastrodermis_2
272836_1,Neurons_2
